"hours since 01.01.2015  1:00:00",velocity,density,temperature,status
6151,430.1,4.3,89500,0
6152,455.6,5.9,99700,0
6153,462.1,5,161000,0
6154,490.1,4.6,209000,0
6155,487.4,4.5,215000,0
6156,483.7,4.5,191000,0
6157,487.1,3.6,192000,1
6158,482.1,3.8,161000,0
6159,486,3.2,133000,0
6160,487,3.3,123000,1
6161,462.3,3.5,90000,1
6162,497.2,3.3,165000,0
6163,505.9,2.7,139000,0
6164,479.6,2.7,90500,0
6165,490.4,2.3,131000,0
6166,,,-100000,9
6167,,,-100000,9
6168,463.8,3.4,71100,0
6169,458.9,3.5,104000,0
6170,472.1,3.2,112000,0
6171,473.1,3.2,135000,1
6172,461.9,3.9,154000,1
6173,457.1,4,143000,1
6174,482,3.5,155000,0
6175,530.1,3.7,196000,0
6176,513.2,2.9,216000,0
6177,515.3,2.7,191000,0
6178,527.9,2.7,170000,1
6179,511.6,3.2,194000,0
6180,518.7,3.2,169000,0
6181,495.9,3.7,156000,0
6182,488.8,3.5,142000,1
6183,477.8,3.9,145000,1
6184,,,-100000,3
6185,499.3,3,126000,0
6186,481,3.7,126000,0
6187,475.9,3.3,132000,0
6188,480.7,3.7,123000,0
6189,490.2,3.4,126000,0
6190,485.3,3.1,120000,1
6191,492.9,2.7,118000,0
6192,495.8,2.9,130000,0
6193,499.7,3.4,125000,0
6194,486.5,3,144000,0
6195,490.6,3.1,132000,0
6196,483.2,3.6,120000,1
6197,479.7,4.4,117000,0
6198,472.9,3.5,109000,0
6199,474.5,3.2,131000,0
6200,469.4,3.5,100000,0
6201,470.4,3.8,89100,0
6202,467.7,3.6,93100,1
6203,462.2,3.9,99400,0
6204,458.5,4.3,85300,1
6205,456.1,4.2,94100,0
6206,456.5,4.2,93100,0
6207,460.5,3.8,83800,0
6208,450,3.6,92300,0
6209,450.4,3.4,94000,0
6210,461.8,4.5,76200,0
6211,,,-100000,3
6212,474.2,4.1,85600,0
6213,470.5,5.1,63400,0
6214,459,5.1,67500,0
6215,452.5,4.5,94200,0
6216,460.3,4.4,71500,0
6217,454.4,4.1,96700,0
6218,472,3,111000,0
6219,457.3,3.2,102000,0
6220,472.6,3.2,116000,0
6221,463.8,3.6,101000,1
6222,473.2,3.1,111000,1
6223,471.1,2.9,92500,0
6224,460.4,3.2,78100,0
6225,458.7,3.4,75200,0
6226,456.4,3.5,74000,0
6227,454.1,3.4,62900,0
6228,451.8,3.4,59000,0
6229,459.3,3.2,72400,0
6230,452.7,3.1,76900,0
6231,442.1,3.5,53400,0
6232,436.3,3.4,54300,0
6233,428.5,3.5,60200,1
6234,427.6,3.4,61600,0
6235,427.7,3.4,58100,0
6236,434.8,4.6,63100,0
6237,430.4,4.8,66200,1
6238,409.7,4.7,93300,0
6239,402.4,6.1,81100,0
6240,406.1,6.8,63200,0
6241,398.7,6.7,67900,0
6242,381.6,4.8,76400,0
6243,386.3,5.2,75100,0
6244,408.3,6.5,57200,0
6245,408.9,7.5,60200,0
6246,417.5,9.9,49900,0
6247,408.8,9,52600,0
6248,403.7,8.6,46900,0
6249,399.8,7,45500,0
6250,409.5,5.9,52800,0
6251,425.3,5.6,42300,0
6252,436.5,6.9,39200,0
6253,440.2,6.5,52200,1
6254,442.9,6.5,47700,0
6255,438,6.6,47300,0
6256,434.6,6.4,53600,0
6257,431.3,6,58200,0
6258,436.8,8.1,46700,0
6259,432.3,9,44800,0
6260,428.3,8.2,49700,0
6261,446,7,42800,0
6262,445.3,6.6,44200,0
6263,435.1,7.3,67400,0
6264,436,7.5,54700,0
6265,422.9,5.9,56900,0
6266,428.2,8.6,132000,1
6267,422.6,9.6,125000,0
6268,440.5,9.9,184000,0
6269,427.7,11.5,98900,0
6270,420.3,9.9,78900,0
6271,415.8,10.5,82400,0
6272,413.5,9.1,77500,0
6273,413.5,9.2,83400,0
6274,411.7,7.2,113000,0
6275,415.3,8.3,102000,0
6276,413.8,7.7,112000,0
6277,422.1,7.7,106000,0
6278,413.8,6.3,116000,0
6279,413.4,5.7,97200,0
6280,389.9,4.4,109000,0
6281,391,6.2,97900,0
6282,407,8.7,95500,0
6283,409.2,8.2,97700,0
6284,418.9,7.2,101000,0
6285,441,8.2,84500,0
6286,440.1,8.4,113000,0
6287,432.3,6,129000,0
6288,450.5,5.8,124000,0
6289,453.8,5.4,123000,0
6290,438.8,5.3,152000,0
6291,440.8,4.8,165000,0
6292,494,4,270000,1
6293,523.6,3.4,409000,0
6294,541.3,3.3,456000,0
6295,524.9,3.9,417000,1
6296,551.8,3.8,415000,0
6297,558.1,2.8,453000,0
6298,536.6,2.2,376000,0
6299,530.5,1.9,365000,0
6300,523.1,1.5,330000,0
6301,553,1.7,407000,1
6302,556.8,2.3,371000,1
6303,563.1,2.8,398000,1
6304,548.4,2.8,407000,0
6305,,,-100000,9
6306,551.7,3.2,315000,0
6307,553.9,2.5,297000,0
6308,,,-100000,3
6309,531.1,2.1,305000,0
6310,546.8,1.8,217000,1
6311,548.3,2.2,234000,0
6312,542.5,2.1,291000,0
6313,569.1,2.6,270000,0
6314,535.2,2.1,243000,0
6315,564.3,1.9,278000,0
6316,594.4,1.8,252000,0
6317,591.5,2,250000,0
6318,588.9,1.8,231000,0
6319,561.6,1.4,154000,0
6320,562.6,2.7,117000,0
6321,537.5,2.5,142000,0
6322,546.3,2.1,172000,0
6323,524.2,5.2,83800,0
6324,508.3,4.9,87500,0
6325,516.5,3.8,58700,0
6326,515.7,3.5,60600,0
6327,513.5,3.7,57300,0
6328,514,4.9,46500,0
6329,506.7,4.1,62100,0
6330,503.5,4.2,58700,0
6331,494.1,3.7,61100,0
6332,487,2.6,108000,0
6333,469.6,3.2,77800,0
6334,467.3,3.9,74900,0
6335,488.6,8.1,91300,0
6336,486.1,3.2,120000,1
6337,550.6,4.8,163000,0
6338,605.4,3.7,224000,0
6339,597.5,3.7,162000,0
6340,601.2,3.6,244000,0
6341,604.2,4.5,164000,0
6342,653.8,2.8,250000,0
6343,631.3,2.7,210000,0
6344,624.4,2.5,165000,0
6345,614.4,3.2,145000,0
6346,604,3,168000,0
6347,603,2.7,207000,0
6348,600.8,2.2,207000,0
6349,606.1,2,242000,0
6350,589.3,2.2,230000,0
6351,583.3,2.1,221000,0
6352,571.8,1.6,153000,0
6353,558.1,1.5,101000,0
6354,554.6,1.4,113000,0
6355,,,-100000,9
6356,500.5,1.9,132000,0
6357,487.5,1.6,121000,0
6358,481,2.3,121000,0
6359,475.4,2.7,102000,0
6360,465.3,3.7,64400,0
6361,477.4,4.7,59600,0
6362,490.3,4.3,92200,0
6363,514.9,3.4,83000,0
6364,515.5,4.7,108000,0
6365,537,5.8,131000,0
6366,508.5,4.7,123000,0
6367,481.2,4,93900,0
6368,513.1,3.2,142000,0
6369,501,4.3,202000,0
6370,488.1,4.7,157000,0
6371,481.5,6.2,82200,0
6372,493.9,5.2,106000,0
6373,523,2.6,115000,0
6374,505.9,2.9,118000,0
6375,498.8,1.7,276000,0
6376,534.5,2.8,227000,0
6377,530.5,3.1,149000,0
6378,512.2,3.3,157000,0
6379,499,3.4,161000,0
6380,485.4,2.8,120000,0
6381,476.2,2.8,117000,0
6382,467.8,5.5,60000,0
6383,466.5,6.1,52800,0
6384,452.5,5.5,78200,0
6385,446.7,5.1,64700,0
6386,447,7.4,70800,0
6387,450.3,6,77500,0
6388,419.1,4,86900,0
6389,425.2,4.9,97300,0
6390,428.7,3.5,129000,0
6391,452.8,2.5,65100,0
6392,454.5,2,110000,1
6393,456.7,2.1,96700,0
6394,462.9,3.1,45900,0
6395,446.7,3.9,68000,0
6396,449.9,4,53100,1
6397,470.9,4,54200,0
6398,461.9,3.1,68000,0
6399,452.6,3.3,93800,0
6400,454.9,2.5,129000,0
6401,446.1,3.1,124000,0
6402,449.1,2.9,132000,0
6403,464.5,4.1,51200,0
6404,466.5,4.3,48400,0
6405,497.4,3.6,133000,0
6406,493.2,3.8,113000,0
6407,504.6,4.3,124000,0
6408,489.4,4.5,129000,0
6409,504.8,3.8,130000,1
6410,485.9,4.1,183000,0
6411,493.1,4,164000,0
6412,491.1,4.5,162000,0
6413,483.2,4.8,178000,0
6414,499.4,3.9,143000,0
6415,455.5,4.5,152000,0
6416,448.8,4.5,119000,0
6417,456.1,4.3,142000,0
6418,463.6,4.2,158000,0
6419,461.6,4.3,171000,1
6420,462.2,4.7,144000,0
6421,474,5.3,140000,0
6422,475.1,4.5,104000,0
6423,475.9,4.2,108000,1
6424,461.5,4.1,94600,0
6425,456.6,3.9,93800,0
6426,449.3,4.2,94800,0
6427,451,4.3,75900,0
6428,458.9,4.4,81500,0
6429,458.4,5.5,75500,0
6430,455.9,4.6,93000,1
6431,475.5,3.4,101000,0
6432,478.5,3.4,80100,0
6433,477.1,3.5,88400,0
6434,457.3,4,89300,0
6435,456.4,4.1,101000,0
6436,444.5,3.3,96900,0
6437,429.4,6,77100,0
6438,432.1,4.2,70600,0
6439,425.8,4.5,75700,0
6440,419.6,4,79900,0
6441,423.7,4.6,50000,0
6442,413.4,4.3,41800,0
6443,425.2,5.1,41500,0
6444,428.3,5.1,65200,0
6445,415,5.6,65000,0
6446,405.5,5,72800,0
6447,403.9,4.3,81800,0
6448,407.3,3.7,99100,0
6449,412,3.7,94300,0
6450,416.4,4.8,70300,0
6451,413.3,4.9,65300,0
6452,401.9,4.3,79400,0
6453,409.8,4.4,47700,0
6454,416.3,3.7,67400,0
6455,414.8,3.7,66300,0
6456,411.5,3.6,68200,0
6457,428.2,3.6,82800,0
6458,430,3.5,70500,0
6459,431.8,4.2,69400,0
6460,436.2,4.1,78600,0
6461,424.3,4,93600,0
6462,428.1,4.6,90800,0
6463,416.1,4.4,99100,0
6464,425.1,4.3,80600,0
6465,420.2,4.3,85000,0
6466,432.7,4.6,73200,0
6467,412.2,4.3,90000,0
6468,425.8,4.8,84900,0
6469,411.8,4.3,72000,0
6470,407.2,4.4,79600,0
6471,411.3,4.3,66300,0
6472,409.7,4.2,67900,0
6473,403.7,3.9,77900,0
6474,405.4,3.7,79000,0
6475,413.6,3.8,76600,0
6476,401.9,3.8,91900,0
6477,404.5,3.8,81500,0
6478,400.1,3.7,74300,0
6479,388.2,3.9,87100,0
6480,381.1,3.4,57500,0
6481,379.1,3.3,45300,0
6482,388.4,3.5,46200,0
6483,379.8,3.5,41100,0
6484,374.5,3.7,42400,0
6485,377.7,4.9,60000,0
6486,373.6,4,43800,1
6487,373.3,4.4,40000,0
6488,370,3.4,39600,0
6489,366.9,4.1,36000,0
6490,364.1,4,34500,0
6491,352,3.5,58100,0
6492,357.8,3.4,42200,0
6493,353.5,3.5,46000,0
6494,349,3.3,60600,0
6495,351.4,3.4,69900,0
6496,350,3.1,78800,0
6497,355.9,3.4,72400,0
6498,,,-100000,9
6499,362.6,3.5,60900,0
6500,369.6,2.5,71000,0
6501,357.9,3.3,58000,0
6502,361.7,3.5,43600,0
6503,358.4,3.6,59600,0
6504,357.1,3.9,71400,0
6505,355.8,3.9,75700,0
6506,359.7,4.3,85800,0
6507,361.6,3.9,61200,0
6508,355.3,3.8,54300,0
6509,354.3,4.8,69100,0
6510,351.6,3.5,70300,0
6511,350.9,3.3,60900,0
6512,351.7,2.9,40600,0
6513,349.4,2.8,34000,0
6514,347,2.8,31900,0
6515,345,3.1,36000,0
6516,344.4,3.7,37100,0
6517,342.8,3,38800,0
6518,343.1,3.3,47400,0
6519,337.7,2.4,60100,0
6520,335.3,2.5,57900,0
6521,336.9,2.8,53800,0
6522,340,3.4,25600,0
6523,,,-100000,3
6524,337.1,3,42300,0
6525,,,-100000,3
6526,338.1,3.5,39800,0
6527,336.9,3.9,26800,0
6528,333.3,3.5,36100,0
6529,331.1,3.3,40900,0
6530,329.4,3.2,36000,0
6531,328.2,3.3,39000,0
6532,325.4,3.4,34200,1
6533,327.3,4.1,38500,0
6534,323.6,3.4,37300,0
6535,325.9,4.6,25100,0
6536,326,5,21600,0
6537,319.6,3.5,28800,0
6538,319.5,4,24600,0
6539,317.9,4.7,18800,0
6540,,,-100000,9
6541,,,-100000,9
6542,306,3.3,17600,0
6543,303.5,3,19400,0
6544,302.6,2.9,17900,0
6545,,,-100000,9
6546,,,-100000,9
6547,,,-100000,9
6548,,,-100000,9
6549,293.8,3.2,20900,0
6550,295.4,3.5,21500,0
6551,298.7,4.9,19800,0
6552,304.1,5.8,26500,0
6553,303.5,6.3,23500,0
6554,306.6,5.8,27100,0
6555,300.5,7.4,28700,0
6556,302.3,8.8,26300,0
6557,300.2,7.9,31800,0
6558,299.7,8.7,34000,0
6559,303.3,8.5,39000,0
6560,305.9,8.5,45300,0
6561,303.7,7.7,43300,0
6562,323.4,10,44500,0
6563,325.6,12.4,45200,0
6564,341.6,13.5,54700,1
6565,344.2,13.2,56000,0
6566,351.6,10.7,76600,0
6567,367.8,14.1,92900,0
6568,366.3,9.8,96100,0
6569,363.9,8.7,84100,0
6570,358.2,7.3,72700,0
6571,354.2,7.6,77300,0
6572,,,-100000,9
6573,357.2,8.8,78400,0
6574,358.1,10.6,96300,0
6575,352.8,8.4,87000,0
6576,352.8,8.6,98900,0
6577,365.7,6.9,83200,0
6578,368,10,111000,0
6579,381,11.4,117000,0
6580,365,7.7,115000,0
6581,363.1,5.4,92400,1
6582,360.9,4.9,93000,0
6583,373.4,4,101000,0
6584,363.3,4.2,81600,0
6585,370.1,5.2,86100,0
6586,370.9,4.8,79600,0
6587,364,5.4,72900,0
6588,356.1,4.1,56700,0
6589,361.5,4.9,61500,0
6590,355.6,4.6,59400,0
6591,376.9,4,52200,0
6592,360.7,4.6,55400,0
6593,353.9,4.1,45700,0
6594,351.5,3.8,43300,0
6595,352.9,4.1,45900,0
6596,,,-100000,9
6597,363.1,4.5,55000,0
6598,367.7,5.3,62700,0
6599,375.4,5.8,81800,0
6600,384.4,5.5,101000,1
6601,377.7,7,112000,0
6602,381.9,6.7,118000,0
6603,415.6,6.5,127000,1
6604,401,5,101000,0
6605,400.5,4.1,78400,0
6606,400.8,3.6,88200,0
6607,394.7,3.6,91900,0
6608,390.7,5.7,78500,0
6609,388.5,8.7,98800,0
6610,384.6,8,82800,0
6611,374.9,7.2,86500,0
6612,369.9,9.3,54900,0
6613,375.4,7.7,74700,0
6614,383.1,6.8,130000,0
6615,386.2,8.3,130000,0
6616,398,8.6,127000,0
6617,398.2,9.1,148000,0
6618,389.4,8.8,135000,0
6619,392,8.3,161000,0
6620,,,-100000,3
6621,391.1,6.7,161000,0
6622,405.1,6.9,155000,0
6623,404.9,4.6,190000,0
6624,434,2.9,266000,1
6625,456.6,2.3,291000,0
6626,446.9,1.8,243000,0
6627,457.5,2.6,235000,1
6628,436.4,2.1,167000,1
6629,447.9,2.2,214000,1
6630,449.1,1.9,172000,0
6631,467.3,1.6,281000,0
6632,424.6,1.5,186000,1
6633,435.9,1.9,223000,0
6634,452.9,2,237000,1
6635,461.8,1.7,258000,0
6636,467.5,1.9,270000,0
6637,499,1.4,294000,1
6638,486.1,1.5,285000,1
6639,478.9,1.6,295000,1
6640,460.3,1.8,261000,0
6641,457.6,2.1,271000,1
6642,461,2.1,150000,0
6643,453.7,5,82200,0
6644,459.9,5,73500,0
6645,448.3,4.7,90700,0
6646,444.8,4.7,92300,0
6647,443.6,3.9,92500,0
6648,451.1,4.4,119000,0
6649,444.8,5.3,123000,1
6650,453.3,4.4,140000,0
6651,475.2,3.9,112000,0
6652,471.7,5.9,142000,1
6653,458.3,6,115000,0
6654,454.9,5.8,108000,0
6655,468.1,5.1,113000,0
6656,468.9,4.7,116000,0
6657,473.8,4.4,125000,0
6658,476.2,4.1,145000,0
6659,474.9,3.7,124000,1
6660,464.6,3.9,112000,0
6661,468.7,3.9,112000,0
6662,465,4,72300,0
6663,458.3,3.3,70800,0
6664,443.8,3.2,72500,0
6665,443.5,2.9,68800,0
6666,443.1,2.9,52900,0
6667,438.2,3.8,40400,0
6668,,,-100000,9
6669,,,-100000,9
6670,439.8,5.5,38900,0
6671,413.3,5.1,56100,0
6672,408.8,4.9,62400,0
6673,410.3,5,35300,0
6674,408.4,5.2,33500,0
6675,400.9,6.3,55300,1
6676,401.2,5.7,68100,1
6677,397.3,6.3,77600,0
6678,403,5.5,72900,0
6679,394.5,6.2,62500,0
6680,383.7,5.9,38900,0
6681,383.2,6.2,21300,0
6682,384.3,6.2,23900,0
6683,379.7,6.4,31800,0
6684,379.9,7,31600,0
6685,385.5,6.4,34200,0
6686,387.7,7.1,23700,0
6687,388.5,8.4,26500,0
6688,390.5,10.3,27300,0
6689,386.8,8.8,32000,0
6690,390.6,8.5,38700,0
6691,401.4,9.8,51100,0
6692,401,12.3,71300,0
6693,412.1,13.3,89300,0
6694,388.6,10.3,65300,0
6695,389.9,8.8,60000,0
6696,392.5,4.2,31000,0
6697,409.7,7.2,64400,0
6698,432.4,7.7,89800,0
6699,440.1,6.4,122000,0
6700,463.3,6.2,139000,0
6701,456.6,6.2,95200,0
6702,458.6,7,120000,1
6703,455.4,6.2,149000,0
6704,444.4,10.6,96400,0
6705,427.6,17.2,108000,0
6706,420.9,24.1,95300,0
6707,430.9,24,103000,0
6708,506.8,9.9,334000,0
6709,526.3,9.2,348000,0
6710,595.6,8.1,507000,0
6711,645.9,7.9,686000,1
6712,639.4,7.3,636000,1
6713,651,8,737000,1
6714,660.3,5.4,576000,0
6715,776.3,2.1,376000,0
6716,,,-100000,9
6717,,,-100000,9
6718,752.1,2.1,336000,0
6719,739.2,1.9,256000,0
6720,742.4,1.8,276000,0
6721,747.6,2.1,274000,0
6722,769.3,2.4,326000,0
6723,761.5,2.5,275000,0
6724,734.5,1.7,278000,0
6725,733.6,2.1,283000,0
6726,740.4,2.1,353000,0
6727,756.3,1.8,309000,0
6728,734,1.7,297000,0
6729,746.8,1.4,240000,0
6730,730.7,1.7,279000,0
6731,758.4,1.8,267000,0
6732,751.2,1.9,265000,0
6733,733.4,1.8,290000,0
6734,713.8,1.6,260000,0
6735,707.1,1.5,224000,0
6736,724.8,1.6,207000,0
6737,714.8,1.6,272000,0
6738,742.2,1.7,293000,0
6739,739.1,1.8,310000,0
6740,,,-100000,9
6741,742.7,1.5,288000,0
6742,740.5,1.3,243000,0
6743,743,1.4,244000,0
6744,747.5,1.6,246000,0
6745,702.4,1.1,240000,0
6746,677.8,1.4,232000,1
6747,694.1,1.8,321000,0
6748,685.4,1.8,275000,0
6749,670.1,1.5,281000,0
6750,665.4,1.5,257000,1
6751,657.8,1.8,206000,0
6752,676.1,2,188000,0
6753,675.7,2,222000,0
6754,661.6,2,228000,0
6755,666.9,2.2,225000,0
6756,664.7,1.9,238000,0
6757,648,1.8,294000,0
6758,646.6,1.9,317000,0
6759,636.2,1.9,251000,1
6760,630.8,1.9,216000,1
6761,625.9,1.6,191000,1
6762,656.7,1.4,213000,0
6763,658.8,1.5,244000,1
6764,662.5,1.4,284000,1
6765,,,-100000,3
6766,672.6,1.1,255000,1
6767,654.3,1.1,189000,1
6768,647.9,1.1,201000,1
6769,644.1,1,220000,1
6770,647.8,1.2,248000,0
6771,645.5,1.2,274000,0
6772,629.2,1.7,227000,0
6773,630.6,1.4,223000,1
6774,626.9,1.1,273000,0
6775,615.5,0.9,221000,0
6776,618.6,0.8,208000,0
6777,615.5,0.9,220000,0
6778,619.2,1,248000,0
6779,592.6,1,270000,0
6780,584.6,1.1,227000,0
6781,626.1,1.2,218000,0
6782,585.3,1.3,205000,1
6783,566.2,1.2,208000,0
6784,557.5,1.2,243000,0
6785,568.3,1.1,199000,0
6786,552.1,1.3,192000,0
6787,541.9,1.6,181000,0
6788,537.2,1.4,153000,0
6789,536.4,1.2,148000,0
6790,539.1,1.6,158000,0
6791,495,1.7,80700,0
6792,482.2,1.9,59400,1
6793,479.2,2.4,72700,0
6794,477,2.5,88300,0
6795,465.5,2.2,103000,0
6796,471.5,2.4,73000,0
6797,463.2,2.3,77100,0
6798,471.3,1.8,58500,0
6799,465.3,2.4,56000,0
6800,458.2,2.9,61400,0
6801,473.5,3.4,59300,0
6802,470,3.5,58700,0
6803,458.8,3.7,72200,0
6804,461.5,3.9,73600,1
6805,461.6,4.2,84700,1
6806,464.4,3.3,69400,0
6807,462.9,4.8,53700,0
6808,,,-100000,3
6809,453.9,5.7,72000,0
6810,447.2,5.3,85700,0
6811,454.4,5.4,79300,0
6812,455.1,5.8,92300,0
6813,450.5,6.1,103000,0
6814,449,5.7,80900,0
6815,446.2,5.2,93900,1
6816,450.3,6.7,88400,0
6817,446.7,6.1,81100,0
6818,450.3,4.9,77000,0
6819,445.5,6,102000,0
6820,436.8,6.3,78100,0
6821,435.6,5.7,87400,0
6822,433.2,6.5,101000,0
6823,442.5,6.3,93700,0
6824,448,6.6,73700,0
6825,471.3,6.4,132000,0
6826,488.2,5.1,168000,0
6827,486.6,4.9,164000,1
6828,479,5.3,151000,0
6829,470.6,6,145000,0
6830,498.7,4.9,140000,0
6831,495.1,5.9,156000,0
6832,496.7,5.5,213000,0
6833,504.5,4.2,201000,0
6834,502.3,4.6,206000,0
6835,516,4.5,207000,0
6836,513.8,5.2,176000,0
6837,525.2,4.8,175000,0
6838,507.9,4.5,163000,1
6839,497.8,3.4,178000,0
6840,504.3,4.2,136000,0
6841,535.2,2.9,155000,0
6842,559.2,3.5,216000,0
6843,577.2,2.6,161000,0
6844,567.6,2.2,139000,0
6845,559.1,3,159000,0
6846,537.5,3,233000,1
6847,551.9,2.8,200000,0
6848,553,2.6,209000,0
6849,555.2,2.6,211000,1
6850,541.9,2.6,238000,1
6851,524.3,2.9,213000,0
6852,534.1,3,185000,1
6853,527.5,3.9,194000,0
6854,513.9,3.9,169000,1
6855,529.5,3.6,205000,1
6856,522.6,3.3,235000,1
6857,515.7,3.4,207000,1
6858,521.7,3.1,173000,0
6859,496.2,3.4,178000,0
6860,518.9,3.2,136000,0
6861,521.1,3,175000,0
6862,516.6,2.3,186000,1
6863,505.9,2.3,221000,0
6864,490.6,2.3,193000,0
6865,491.9,2.1,143000,0
6866,485.8,2.4,97700,1
6867,495.8,2.7,155000,1
6868,504,2.4,142000,0
6869,528.9,2.3,155000,0
6870,509.6,2.3,153000,1
6871,531.8,2.3,134000,0
6872,547.1,1.8,138000,0
6873,520.6,1.8,149000,1
6874,501,2,178000,1
6875,510.1,2.2,150000,1
6876,503.2,2.5,131000,0
6877,515.9,2.2,125000,0
6878,504.1,2.4,114000,0
6879,493.9,2,139000,1
6880,483.3,2.2,133000,1
6881,484.1,2.3,105000,1
6882,496.3,1.6,89300,0
6883,,,-100000,3
6884,466.8,2.2,112000,0
6885,458.4,1.4,117000,1
6886,456.6,1.4,96200,0
6887,457.7,1.4,98100,0
6888,457.1,1.5,117000,0
6889,458,1.8,112000,0
6890,462,2.1,115000,1
6891,482.3,2,89600,0
6892,473.8,2.5,79100,1
6893,475,2.7,80300,0
6894,481.3,2.9,66200,0
6895,472.1,3.5,59700,0
6896,456.1,4.6,51100,0
6897,454.9,5.8,67400,0
6898,448.7,5.4,68400,0
6899,444.8,5.5,96000,0
6900,424,4.7,61500,0
6901,427.9,4.4,76100,0
6902,428.9,3.9,80700,0
6903,422.3,4.5,53400,0
6904,421.8,4.7,53300,0
6905,417.4,6.8,89700,0
6906,428.3,7.3,106000,1
6907,434.1,6.2,92100,0
6908,433.7,6.8,88500,0
6909,433.1,6.3,80200,0
6910,430.3,6.6,96900,0
6911,422.8,6.9,100000,0
6912,418.3,5.9,77000,0
6913,403.5,5.3,79200,0
6914,401.5,4.6,65200,0
6915,396.8,4,94100,0
6916,390.6,3.9,82800,0
6917,381.8,4,67000,0
6918,395.1,4.6,94300,0
6919,401.9,4.2,82100,0
6920,397.6,3.9,77900,0
6921,401.3,4.3,83000,0
6922,391.1,4.5,78100,0
6923,384.6,3.8,74600,0
6924,384.9,4.3,63400,0
6925,383.3,4.7,61600,0
6926,375.1,4.8,53600,0
6927,374,5.4,41000,0
6928,371.1,6,29600,0
6929,369.4,4.9,27900,0
6930,369.7,6.7,31100,0
6931,369.6,7.5,32200,0
6932,370.4,8.1,33400,0
6933,370.3,8.8,39600,0
6934,365.8,9.3,26700,0
6935,361.6,8.9,32200,0
6936,359.7,10,30300,0
6937,360,13.2,24300,0
6938,361.9,12,24500,0
6939,364.1,15.9,29900,0
6940,362,17.7,29600,0
6941,356.2,15,27900,0
6942,354.3,17.1,30200,0
6943,353.6,15,19300,0
6944,351.9,11.7,24000,0
6945,347.3,7.1,26900,0
6946,346.9,9.1,30300,0
6947,346.1,9.3,31700,0
6948,346.1,11.9,37400,0
6949,347.1,12.8,42400,0
6950,347.7,10,42900,0
6951,346.7,10.5,40300,0
6952,347.4,10.8,47000,0
6953,351.1,12.7,39900,0
6954,350.9,14.2,46600,0
6955,348.1,15,52300,0
6956,345.9,14.9,65400,0
6957,349.8,14.9,65900,0
6958,362,13.5,74600,0
6959,362.3,13.6,67600,0
6960,367.8,13.4,74700,0
6961,374.4,20.5,77700,0
6962,379.2,24.3,82300,0
6963,384.4,15.4,90600,0
6964,391.4,14.5,101000,0
6965,396.5,16.9,115000,0
6966,407.7,13.7,105000,0
6967,412,10.7,147000,0
6968,421.6,8.5,174000,0
6969,419.7,10.3,164000,0
6970,406.9,8.4,165000,0
6971,425.8,7.1,196000,0
6972,429.5,6.8,179000,0
6973,454.6,4,131000,1
6974,455.4,3.3,110000,0
6975,454.2,3.1,104000,1
6976,455.6,2.7,107000,0
6977,459.4,2.9,95200,0
6978,459.5,2.4,99500,1
6979,452.8,2.5,86300,0
6980,462.5,1.9,94100,0
6981,458.9,1.9,88200,1
6982,438.4,2.1,85700,0
6983,437.6,2.1,64800,0
6984,430.6,2.5,66800,0
6985,423.3,1.8,42500,0
6986,416.5,2.5,44300,0
6987,410.1,2.4,50300,0
6988,411.7,2.8,39300,0
6989,407.9,2.8,50000,1
6990,401.4,2.9,63800,0
6991,393.6,3.5,72300,0
6992,397.3,3.3,35200,0
6993,392,3.7,41700,0
6994,387,3.7,37600,0
6995,376.6,3.6,54900,0
6996,371.7,3.7,65400,0
6997,364.3,3.7,45600,0
6998,371.9,4.4,59100,0
6999,370.2,4.9,61400,0
7000,375.4,4.6,74800,0
7001,383.9,5.2,59600,0
7002,372.8,5.2,65800,0
7003,376.7,6.1,51900,0
7004,383.8,6,51800,0
7005,379,5.7,47400,0
7006,381,5.9,48900,0
7007,373.6,6.1,41400,0
7008,372,6.4,50100,0
7009,376.6,6,53400,0
7010,372.9,7.5,48200,0
7011,370.6,6.3,40700,0
7012,365.5,6.5,37400,0
7013,364.3,6.7,41100,0
7014,366.2,7.4,43500,0
7015,375.5,7.4,42700,0
7016,373.8,9,29200,0
7017,370.3,8.5,30600,0
7018,368.8,5.6,42100,0
7019,371.5,6.2,34400,0
7020,367.2,6.7,30400,0
7021,359.1,11.3,30600,0
7022,359.9,14.5,28100,0
7023,367.4,10.1,34200,0
7024,371.2,10.1,42000,0
7025,371.1,10.5,43700,0
7026,370.5,10.1,47300,0
7027,366.5,11.2,44400,0
7028,370.5,10.9,61300,0
7029,365.5,12.3,46800,0
7030,366.5,14.9,188000,0
7031,356.5,13.3,42300,0
7032,349.9,11.9,35600,0
7033,347.7,10.8,42300,0
7034,349.2,11.8,51000,0
7035,360.8,16.9,60500,0
7036,356.6,15.5,57300,0
7037,356.4,16.6,55100,0
7038,364.4,16.6,52700,0
7039,369.4,16,57300,0
7040,400.1,14.3,84600,0
7041,446.1,6.7,228000,0
7042,458.2,10,247000,0
7043,438.5,9.6,218000,0
7044,442.4,7,167000,0
7045,450.6,5.4,127000,0
7046,450.9,5.4,135000,0
7047,438.8,4,137000,0
7048,450.8,4.1,151000,0
7049,462.7,3.8,141000,0
7050,,,-100000,3
7051,447.1,3.8,91800,0
7052,438.7,4,99100,0
